"Date","Price","Open","High","Low","Vol.","Change %"
"11/19/2019","71.830","71.915","72.012","71.614","","-0.16%"
"11/20/2019","71.746","71.835","71.917","71.645","","-0.12%"
"11/21/2019","71.750","71.803","71.898","71.709","","0.01%"
"11/22/2019","71.792","71.755","71.875","71.658","","0.06%"
"11/25/2019","71.689","71.705","71.760","71.608","","-0.14%"
"11/26/2019","71.480","71.675","71.685","71.475","","-0.29%"
"11/27/2019","71.260","71.445","71.488","71.225","","-0.31%"
"11/28/2019","71.505","71.245","71.665","71.240","","0.34%"
"11/29/2019","71.749","71.615","71.873","71.610","","0.34%"
"12/02/2019","71.634","71.785","71.815","71.589","","-0.16%"
"12/03/2019","71.740","71.635","71.809","71.524","","0.15%"
"12/04/2019","71.474","71.805","71.825","71.456","","-0.37%"
"12/05/2019","71.252","71.490","71.658","71.173","","-0.31%"
"12/06/2019","71.283","71.240","71.433","71.175","","0.04%"
"12/09/2019","70.970","71.295","71.295","70.970","","-0.44%"
"12/10/2019","70.810","70.953","71.038","70.800","","-0.23%"
"12/11/2019","70.710","70.832","70.948","70.710","","-0.14%"
"12/12/2019","70.570","70.680","70.903","70.536","","-0.20%"
"12/13/2019","70.798","70.570","70.885","70.510","","0.32%"
"12/16/2019","70.915","70.755","71.048","70.755","","0.17%"
"12/17/2019","71.035","70.955","71.073","70.833","","0.17%"
"12/18/2019","71.000","71.025","71.124","70.917","","-0.05%"
"12/19/2019","71.180","71.002","71.211","70.875","","0.25%"
"12/20/2019","71.060","71.135","71.257","71.038","","-0.17%"
"12/23/2019","71.220","71.122","71.310","71.110","","0.23%"
"12/24/2019","71.280","71.225","71.322","71.147","","0.08%"
"12/25/2019","71.280","71.280","71.280","71.280","","0.00%"
"12/26/2019","71.300","71.270","71.348","71.225","","0.03%"
"12/27/2019","71.455","71.315","71.505","71.175","","0.22%"
"12/30/2019","71.320","71.340","71.427","71.290","","-0.19%"
"12/31/2019","71.355","71.295","71.385","71.225","","0.05%"
"01/01/2020","71.227","71.365","71.378","71.225","","-0.18%"
"01/02/2020","71.350","71.243","71.401","71.238","","0.17%"
"01/03/2020","71.770","71.613","71.847","71.515","","0.59%"
"01/06/2020","71.867","72.029","72.125","71.840","","0.14%"
"01/07/2020","71.845","71.765","71.921","71.668","","-0.03%"
"01/08/2020","71.510","71.960","72.115","71.465","","-0.47%"
"01/09/2020","71.210","71.525","71.542","71.139","","-0.42%"
"01/10/2020","70.960","71.255","71.265","70.847","","-0.35%"
"01/13/2020","70.710","70.798","70.942","70.710","","-0.35%"
"01/14/2020","70.850","70.730","70.968","70.715","","0.20%"
"01/15/2020","70.720","70.995","71.017","70.678","","-0.18%"
"01/16/2020","70.978","70.768","70.998","70.755","","0.36%"
"01/17/2020","71.079","70.975","71.116","70.935","","0.14%"
"01/20/2020","71.040","71.080","71.155","71.011","","-0.05%"
"01/21/2020","71.170","71.188","71.250","71.113","","0.18%"
"01/22/2020","71.080","71.175","71.262","71.069","","-0.13%"
"01/23/2020","71.400","71.205","71.458","71.160","","0.45%"
"01/24/2020","71.330","71.335","71.366","71.215","","-0.10%"
"01/27/2020","71.450","71.475","71.521","71.367","","0.17%"
"01/28/2020","71.200","71.446","71.446","71.200","","-0.35%"
"01/29/2020","71.310","71.240","71.413","71.158","","0.15%"
"01/30/2020","71.550","71.415","71.652","71.385","","0.34%"
"01/31/2020","71.555","71.570","71.580","71.281","","0.01%"
"02/03/2020","71.324","71.525","71.660","71.268","","-0.32%"
"02/04/2020","71.115","71.225","71.299","71.088","","-0.29%"
"02/05/2020","71.190","71.110","71.295","71.110","","0.11%"
"02/06/2020","71.225","71.200","71.300","71.110","","0.05%"
"02/07/2020","71.515","71.263","71.532","71.200","","0.41%"
"02/10/2020","71.290","71.395","71.457","71.278","","-0.31%"
"02/11/2020","71.285","71.240","71.329","71.182","","-0.01%"
"02/12/2020","71.307","71.205","71.380","71.201","","0.03%"
"02/13/2020","71.330","71.355","71.502","71.246","","0.03%"
"02/14/2020","71.529","71.296","71.610","71.279","","0.28%"
"02/17/2020","71.340","71.430","71.488","71.245","","-0.26%"
"02/18/2020","71.585","71.425","71.601","71.365","","0.34%"
"02/19/2020","71.600","71.566","71.600","71.444","","0.02%"
"02/20/2020","71.680","71.735","71.825","71.525","","0.11%"
"02/21/2020","71.880","71.660","72.049","71.660","","0.28%"
"02/24/2020","71.935","71.925","72.005","71.765","","0.08%"
"02/25/2020","71.820","71.880","71.913","71.603","","-0.16%"
"02/26/2020","71.580","71.840","71.880","71.530","","-0.33%"
"02/27/2020","71.655","71.665","71.702","71.544","","0.10%"
"02/28/2020","72.539","71.765","72.574","71.765","","1.23%"
"03/02/2020","72.882","72.528","72.953","72.027","","0.47%"
"03/03/2020","73.050","72.480","73.380","72.425","","0.23%"
"03/04/2020","73.540","73.075","73.635","72.903","","0.67%"
"03/05/2020","73.506","73.525","73.565","73.045","","-0.05%"
"03/06/2020","74.004","73.895","74.075","73.530","","0.68%"
"03/09/2020","74.196","73.975","74.255","73.854","","0.26%"
"03/10/2020","74.150","74.248","74.248","74.150","","-0.06%"
"03/11/2020","73.682","73.810","74.017","73.545","","-0.63%"
"03/12/2020","74.576","74.150","74.578","74.072","","1.21%"
"03/13/2020","73.840","74.570","74.570","73.734","","-0.99%"
"03/16/2020","74.003","74.025","74.358","73.999","","0.22%"
"03/17/2020","74.063","74.085","74.318","73.858","","0.08%"
"03/18/2020","74.550","73.995","74.550","73.924","","0.66%"
"03/19/2020","74.786","74.875","75.312","74.667","","0.32%"
"03/20/2020","75.399","74.825","75.399","74.710","","0.82%"
"03/23/2020","76.335","75.370","76.335","75.370","","1.24%"
"03/24/2020","76.379","76.090","76.386","75.946","","0.06%"
"03/25/2020","76.375","76.375","76.375","76.375","","-0.01%"
"03/26/2020","74.890","75.885","75.965","74.890","","-1.94%"
"03/27/2020","75.472","74.625","75.533","74.365","","0.78%"
"03/30/2020","75.410","75.145","75.675","75.096","","-0.08%"
"03/31/2020","75.343","75.535","75.680","75.280","","-0.09%"
"04/01/2020","76.404","75.320","76.422","75.320","","1.41%"
"04/02/2020","76.400","76.387","76.431","76.345","","-0.01%"
"04/03/2020","76.241","75.965","76.315","75.783","","-0.21%"
"04/06/2020","75.975","76.240","76.256","75.890","","-0.35%"
"04/07/2020","75.645","75.965","75.993","75.521","","-0.43%"
"04/08/2020","75.945","75.625","76.410","75.625","","0.40%"
"04/09/2020","76.300","76.100","76.555","76.016","","0.47%"
"04/10/2020","75.879","75.895","75.935","75.845","","-0.55%"
"04/13/2020","76.249","75.879","76.458","75.879","","0.49%"
"04/14/2020","76.015","76.318","76.378","76.015","","-0.31%"
"04/15/2020","76.564","76.036","76.654","75.934","","0.72%"
"04/16/2020","76.805","76.625","76.915","76.550","","0.31%"
"04/17/2020","76.550","76.821","76.821","76.242","","-0.33%"
"04/20/2020","76.575","76.550","76.680","76.301","","0.03%"
"04/21/2020","76.975","76.590","77.004","76.583","","0.52%"
"04/22/2020","76.410","76.930","77.010","76.410","","-0.73%"
"04/23/2020","75.895","76.465","76.465","75.824","","-0.67%"
"04/24/2020","76.270","75.962","76.482","75.817","","0.49%"
"04/27/2020","76.229","76.270","76.352","76.019","","-0.05%"
"04/28/2020","76.065","76.124","76.449","75.814","","-0.22%"
"04/29/2020","75.455","76.070","76.109","75.455","","-0.80%"
"04/30/2020","75.080","75.404","75.429","74.909","","-0.50%"
"05/01/2020","75.750","75.319","75.805","75.293","","0.89%"
"05/04/2020","75.640","75.750","75.815","75.574","","-0.15%"
"05/05/2020","75.710","75.640","75.868","75.471","","0.09%"
"05/06/2020","76.105","75.805","76.108","75.630","","0.52%"
"05/07/2020","75.794","76.100","76.145","75.773","","-0.41%"
"05/08/2020","75.535","75.588","75.645","75.263","","-0.34%"
"05/11/2020","75.889","75.535","75.925","75.450","","0.47%"
"05/12/2020","75.062","75.945","75.967","75.049","","-1.09%"
"05/13/2020","75.365","75.275","75.508","75.048","","0.40%"
"05/14/2020","75.495","75.441","75.699","75.341","","0.17%"
"05/15/2020","75.830","75.510","75.941","75.405","","0.44%"
"05/18/2020","75.700","75.830","76.062","75.632","","-0.17%"
"05/19/2020","75.645","75.610","75.808","75.550","","-0.07%"
"05/20/2020","75.555","75.710","75.870","75.468","","-0.12%"
"05/21/2020","75.620","75.545","75.827","75.398","","0.09%"
"05/22/2020","75.950","75.655","76.023","75.625","","0.44%"
"05/25/2020","75.887","75.950","76.110","75.855","","-0.08%"
"05/26/2020","75.459","75.843","75.855","75.407","","-0.56%"
"05/27/2020","75.920","75.547","75.971","75.520","","0.61%"
"05/28/2020","75.660","75.804","75.905","75.634","","-0.34%"
"05/29/2020","75.605","75.700","75.742","75.440","","-0.07%"
"06/01/2020","75.505","75.470","75.776","75.272","","-0.13%"
"06/02/2020","75.100","75.545","75.620","74.973","","-0.54%"
"06/03/2020","75.325","75.050","75.553","75.009","","0.30%"
"06/04/2020","75.459","75.355","75.645","75.337","","0.18%"
"06/05/2020","75.560","75.440","75.727","75.325","","0.13%"
"06/08/2020","75.400","75.560","75.673","75.391","","-0.21%"
"06/09/2020","75.505","75.445","75.706","75.410","","0.14%"
"06/10/2020","75.635","75.511","75.676","75.398","","0.17%"
"06/11/2020","75.971","75.680","75.971","75.580","","0.44%"
"06/12/2020","76.050","75.975","76.240","75.756","","0.10%"
"06/15/2020","75.979","76.050","76.167","75.913","","-0.09%"
"06/16/2020","76.250","75.857","76.313","75.773","","0.36%"
"06/17/2020","76.290","76.260","76.367","76.091","","0.05%"
"06/18/2020","76.400","76.255","76.400","76.048","","0.14%"
"06/19/2020","76.260","76.341","76.365","76.095","","-0.18%"
"06/22/2020","75.790","76.260","76.295","75.730","","-0.62%"
"06/23/2020","75.503","75.782","75.913","75.452","","-0.38%"
"06/24/2020","75.665","75.473","75.769","75.473","","0.21%"
"06/25/2020","75.587","75.717","75.788","75.518","","-0.10%"
"06/26/2020","75.620","75.580","75.679","75.430","","0.04%"
"06/29/2020","75.510","75.620","75.670","75.457","","-0.15%"
"06/30/2020","75.545","75.520","75.633","75.422","","0.05%"
"07/01/2020","75.490","75.525","75.625","75.470","","-0.07%"
"07/02/2020","74.750","75.465","75.534","74.637","","-0.98%"
"07/03/2020","74.636","74.725","75.030","74.583","","-0.15%"
"07/06/2020","74.635","74.636","74.828","74.488","","0.00%"
"07/07/2020","74.810","74.650","74.984","74.645","","0.23%"
"07/08/2020","74.945","74.835","75.084","74.825","","0.18%"
"07/09/2020","75.155","74.935","75.166","74.902","","0.28%"
"07/10/2020","75.195","75.165","75.340","75.141","","0.05%"
"07/13/2020","75.212","75.195","75.237","75.083","","0.02%"
"07/14/2020","75.407","75.275","75.535","75.268","","0.26%"
"07/15/2020","75.125","75.325","75.380","75.050","","-0.37%"
"07/16/2020","75.180","75.115","75.295","75.107","","0.07%"
"07/17/2020","74.898","75.200","75.255","74.898","","-0.38%"
"07/20/2020","74.750","74.898","75.033","74.735","","-0.20%"
"07/21/2020","74.540","74.725","74.875","74.516","","-0.28%"
"07/22/2020","74.610","74.543","74.872","74.509","","0.09%"
"07/23/2020","74.815","74.625","74.961","74.600","","0.27%"
"07/24/2020","74.760","74.908","74.985","74.697","","-0.07%"
"07/27/2020","74.800","74.760","74.903","74.665","","0.05%"
"07/28/2020","74.909","74.785","74.943","74.708","","0.15%"
"07/29/2020","74.948","74.870","74.949","74.677","","0.05%"
"07/30/2020","74.877","74.830","74.967","74.795","","-0.09%"
"07/31/2020","74.918","74.750","74.939","74.685","","0.05%"
"08/03/2020","75.185","74.918","75.314","74.863","","0.36%"
"08/04/2020","75.062","75.165","75.214","74.962","","-0.16%"
"08/05/2020","74.798","74.983","75.030","74.763","","-0.35%"
"08/06/2020","74.900","74.875","75.017","74.778","","0.14%"
"08/07/2020","75.025","75.072","75.112","74.891","","0.17%"
"08/10/2020","74.875","75.025","75.025","74.858","","-0.20%"
"08/11/2020","74.620","74.855","74.887","74.523","","-0.34%"
"08/12/2020","74.795","74.615","74.935","74.615","","0.23%"
"08/13/2020","74.813","74.775","74.933","74.769","","0.02%"
"08/14/2020","74.903","74.890","74.977","74.734","","0.12%"
"08/17/2020","74.744","74.903","74.921","74.715","","-0.21%"
"08/18/2020","74.575","74.740","74.887","74.575","","-0.23%"
"08/19/2020","74.848","74.655","74.935","74.628","","0.37%"
"08/20/2020","75.014","74.973","75.131","74.935","","0.22%"
"08/21/2020","74.922","74.980","75.005","74.820","","-0.12%"
"08/24/2020","74.170","74.922","74.922","73.962","","-1.00%"
"08/25/2020","74.223","74.100","74.517","74.070","","0.07%"
"08/26/2020","74.222","74.225","74.459","74.193","","0.00%"
"08/27/2020","73.904","74.290","74.370","73.782","","-0.43%"
"08/28/2020","73.116","73.828","73.878","73.116","","-1.07%"
"08/31/2020","73.257","73.115","73.702","73.050","","0.19%"
"09/01/2020","73.004","73.215","73.225","72.753","","-0.35%"
"09/02/2020","73.270","73.143","73.320","72.893","","0.36%"
"09/03/2020","73.391","73.225","73.570","73.152","","0.17%"
"09/04/2020","73.291","73.480","73.505","73.006","","-0.14%"
"09/07/2020","73.447","73.291","73.508","73.028","","0.21%"
"09/08/2020","73.750","73.630","73.974","73.385","","0.41%"
"09/09/2020","73.310","73.787","73.833","73.310","","-0.60%"
"09/10/2020","73.440","73.462","73.508","73.155","","0.18%"
"09/11/2020","73.440","73.535","73.628","73.405","","0.00%"
"09/14/2020","73.385","73.480","73.605","73.265","","-0.07%"
"09/15/2020","73.610","73.395","73.735","73.312","","0.31%"
"09/16/2020","73.545","73.595","73.779","73.465","","-0.09%"
"09/17/2020","73.610","73.715","73.784","73.582","","0.09%"
"09/18/2020","73.540","73.475","73.613","73.143","","-0.10%"
"09/21/2020","73.580","73.535","73.649","73.260","","0.05%"
"09/22/2020","73.520","73.575","73.645","73.385","","-0.08%"
"09/23/2020","73.580","73.503","73.635","73.430","","0.08%"
"09/24/2020","73.910","73.835","74.055","73.765","","0.45%"
"09/25/2020","73.685","73.735","73.788","73.566","","-0.30%"
"09/28/2020","73.765","73.685","73.862","73.527","","0.11%"
"09/29/2020","73.760","73.785","73.918","73.716","","-0.01%"
"09/30/2020","73.570","73.818","73.865","73.523","","-0.26%"
"10/01/2020","73.218","73.595","73.610","73.021","","-0.48%"
"10/02/2020","73.295","73.239","73.450","73.239","","0.11%"
"10/05/2020","73.117","73.295","73.482","73.070","","-0.24%"
"10/06/2020","73.441","73.093","73.518","73.093","","0.44%"
"10/07/2020","73.335","73.550","73.613","73.254","","-0.14%"
"10/08/2020","73.300","73.330","73.381","73.185","","-0.05%"
"10/09/2020","73.020","73.150","73.265","72.970","","-0.38%"
"10/12/2020","73.364","73.015","73.428","73.015","","0.47%"
"10/13/2020","73.410","73.351","73.475","73.245","","0.06%"
"10/14/2020","73.255","73.395","73.466","73.193","","-0.21%"
"10/15/2020","73.435","73.295","73.520","73.205","","0.25%"
"10/16/2020","73.444","73.407","73.451","73.255","","0.01%"
"10/19/2020","73.360","73.444","73.444","73.289","","-0.11%"
"10/20/2020","73.450","73.343","73.558","73.295","","0.12%"
"10/21/2020","73.600","73.440","73.763","73.357","","0.20%"
"10/22/2020","73.670","73.680","73.808","73.519","","0.10%"
"10/23/2020","73.842","73.645","73.887","73.471","","0.23%"
"10/26/2020","73.970","73.842","74.114","73.692","","0.17%"
"10/27/2020","73.624","73.938","74.021","73.599","","-0.47%"
"10/28/2020","74.190","73.730","74.271","73.647","","0.77%"
"10/29/2020","74.380","74.230","74.533","73.938","","0.26%"
"10/30/2020","74.567","74.320","74.712","74.240","","0.25%"
"11/02/2020","74.510","74.567","74.567","74.265","","-0.08%"
"11/03/2020","74.625","74.422","74.635","74.247","","0.15%"
"11/04/2020","74.368","74.598","75.015","74.337","","-0.34%"
"11/05/2020","73.925","74.318","74.410","73.914","","-0.60%"
"11/06/2020","73.976","74.030","74.287","73.860","","0.07%"
"11/09/2020","74.035","73.976","74.175","73.637","","0.08%"
"11/10/2020","74.290","73.955","74.478","73.947","","0.34%"
"11/11/2020","74.462","74.170","74.522","74.170","","0.23%"
"11/12/2020","74.685","74.438","74.761","74.365","","0.30%"
"11/13/2020","74.582","74.663","74.725","74.464","","-0.14%"
"11/16/2020","74.380","74.590","74.590","74.380","","-0.27%"
"11/17/2020","74.480","74.345","74.635","74.345","","0.13%"
"11/18/2020","74.120","74.475","74.530","74.058","","-0.48%"
"11/19/2020","74.110","74.313","74.349","74.103","","-0.01%"
"11/20/2020","74.120","74.165","74.211","74.056","","0.01%"
"11/23/2020","74.260","74.120","74.277","74.005","","0.19%"
"11/24/2020","74.080","74.244","74.244","73.869","","-0.24%"
"11/25/2020","73.789","73.970","74.017","73.743","","-0.39%"
"11/26/2020","73.837","73.792","73.914","73.720","","0.07%"
"11/27/2020","73.935","73.837","74.116","73.742","","0.13%"
"11/30/2020","74.000","73.935","74.025","73.874","","0.09%"
"12/01/2020","73.500","74.025","74.025","73.445","","-0.68%"
"12/02/2020","73.770","73.500","73.836","73.402","","0.37%"
"12/03/2020","73.870","73.695","73.988","73.670","","0.14%"
"12/04/2020","73.776","73.865","73.865","73.647","","-0.13%"
"12/07/2020","73.779","73.805","73.976","73.690","","0.00%"
"12/08/2020","73.725","73.810","73.846","73.512","","-0.07%"
"12/09/2020","73.730","73.712","73.730","73.515","","0.01%"
"12/10/2020","73.745","73.730","73.782","73.625","","0.02%"
"12/11/2020","73.738","73.730","73.817","73.535","","-0.01%"
"12/14/2020","73.640","73.738","73.738","73.450","","-0.13%"
"12/15/2020","73.558","73.675","73.685","73.542","","-0.11%"
"12/16/2020","73.640","73.532","73.660","73.459","","0.11%"
"12/17/2020","73.525","73.600","73.635","73.372","","-0.16%"
"12/18/2020","73.575","73.530","73.588","73.475","","0.07%"
"12/21/2020","74.028","73.575","74.105","73.575","","0.62%"
"12/22/2020","73.854","73.940","73.950","73.802","","-0.24%"
"12/23/2020","73.780","73.905","73.905","73.654","","-0.10%"
"12/24/2020","73.555","73.800","73.840","73.506","","-0.30%"
"12/25/2020","73.558","73.558","73.558","73.558","","0.00%"
"12/28/2020","73.548","73.558","73.613","73.458","","-0.01%"
"12/29/2020","73.405","73.545","73.545","73.313","","-0.19%"
"12/30/2020","73.144","73.370","73.398","73.136","","-0.36%"
"12/31/2020","73.054","73.195","73.243","72.952","","-0.12%"
"01/01/2021","73.125","73.100","73.128","73.023","","0.10%"
"01/04/2021","73.080","73.107","73.134","72.830","","-0.06%"
"01/05/2021","73.130","73.080","73.291","72.980","","0.07%"
"01/06/2021","73.136","73.168","73.229","73.046","","0.01%"
"01/07/2021","73.430","73.161","73.483","73.063","","0.40%"
"01/08/2021","73.340","73.455","73.509","73.201","","-0.12%"
"01/11/2021","73.474","73.450","73.600","73.358","","0.18%"
"01/12/2021","73.225","73.494","73.494","73.200","","-0.34%"
"01/13/2021","73.170","73.190","73.238","73.061","","-0.08%"
"01/14/2021","73.080","73.135","73.239","72.923","","-0.12%"
"01/15/2021","73.130","73.089","73.211","72.990","","0.07%"
"01/18/2021","73.188","73.150","73.333","73.137","","0.08%"
"01/19/2021","73.192","73.178","73.311","73.113","","0.01%"
"01/20/2021","72.915","73.192","73.206","72.896","","-0.38%"
"01/21/2021","72.970","72.916","73.061","72.894","","0.08%"
"01/22/2021","72.985","72.965","73.111","72.920","","0.02%"
"01/25/2021","72.970","72.977","73.026","72.878","","-0.02%"
"01/26/2021","72.915","72.958","73.143","72.854","","-0.08%"
"01/27/2021","73.070","72.920","73.101","72.785","","0.21%"
"01/28/2021","72.944","73.022","73.186","72.893","","-0.17%"
"01/29/2021","72.907","72.930","73.038","72.814","","-0.05%"
"02/01/2021","73.120","72.918","73.195","72.809","","0.29%"
"02/02/2021","72.917","73.030","73.104","72.897","","-0.28%"
"02/03/2021","72.815","72.950","73.018","72.810","","-0.14%"
"02/04/2021","72.955","72.823","73.003","72.823","","0.19%"
"02/05/2021","72.815","72.986","73.042","72.775","","-0.19%"
"02/08/2021","72.935","72.829","73.010","72.777","","0.16%"
"02/09/2021","72.856","72.930","72.962","72.826","","-0.11%"
"02/10/2021","72.795","72.865","72.903","72.775","","-0.08%"
"02/11/2021","72.710","72.816","72.895","72.665","","-0.12%"
"02/12/2021","72.595","72.706","72.830","72.560","","-0.16%"
"02/15/2021","72.624","72.613","72.700","72.513","","0.04%"
"02/16/2021","72.870","72.620","72.917","72.601","","0.34%"
"02/17/2021","72.835","72.915","72.970","72.725","","-0.05%"
"02/18/2021","72.585","72.837","72.837","72.538","","-0.34%"
"02/19/2021","72.560","72.585","72.732","72.418","","-0.03%"
"02/22/2021","72.450","72.575","72.601","72.285","","-0.15%"
"02/23/2021","72.382","72.465","72.564","72.308","","-0.09%"
"02/24/2021","72.390","72.382","72.471","72.263","","0.01%"
"02/25/2021","72.745","72.412","72.776","72.282","","0.49%"
"02/26/2021","73.937","72.975","74.060","72.946","","1.64%"
"03/01/2021","73.405","73.585","73.783","73.167","","-0.72%"
"03/02/2021","73.260","73.380","73.532","73.260","","-0.20%"
"03/03/2021","72.940","73.260","73.292","72.688","","-0.44%"
"03/04/2021","72.739","72.882","73.109","72.598","","-0.28%"
"03/05/2021","73.190","73.063","73.218","72.740","","0.62%"
"03/08/2021","73.360","73.210","73.417","72.928","","0.23%"
"03/09/2021","72.776","73.321","73.386","72.776","","-0.80%"
"03/10/2021","72.730","72.803","73.107","72.729","","-0.06%"
"03/11/2021","72.700","72.749","72.801","72.583","","-0.04%"
"03/12/2021","72.690","72.683","72.871","72.625","","-0.01%"
"03/15/2021","72.535","72.685","72.786","72.381","","-0.21%"
"03/16/2021","72.515","72.525","72.643","72.365","","-0.03%"
"03/17/2021","72.570","72.537","72.637","72.501","","0.08%"
"03/18/2021","72.700","72.362","72.724","72.320","","0.18%"
"03/19/2021","72.413","72.673","72.732","72.413","","-0.39%"
"03/22/2021","72.380","72.469","72.528","72.306","","-0.05%"
"03/23/2021","72.555","72.395","72.555","72.268","","0.24%"
"03/24/2021","72.595","72.570","72.726","72.503","","0.06%"
"03/25/2021","72.665","72.605","72.725","72.558","","0.10%"
"03/26/2021","72.615","72.635","72.663","72.363","","-0.07%"
"03/29/2021","72.755","72.526","72.768","72.481","","0.19%"
"03/30/2021","73.445","72.742","73.631","72.727","","0.95%"
"03/31/2021","73.149","73.418","73.618","73.051","","-0.40%"
"04/01/2021","73.332","73.169","73.453","73.155","","0.25%"
"04/02/2021","73.385","73.301","73.400","73.255","","0.07%"
"04/05/2021","73.319","73.340","73.463","73.276","","-0.09%"
"04/06/2021","73.491","73.260","73.502","73.207","","0.23%"
"04/07/2021","74.368","73.440","74.588","73.432","","1.19%"
"04/08/2021","74.577","74.460","74.923","74.184","","0.28%"
"04/09/2021","74.735","74.582","74.981","74.530","","0.21%"
"04/12/2021","74.990","74.986","75.200","74.733","","0.34%"
"04/13/2021","75.270","75.029","75.546","74.965","","0.37%"
"04/14/2021","75.060","75.177","75.251","75.055","","-0.28%"
"04/15/2021","74.730","75.054","75.350","74.730","","-0.44%"
"04/16/2021","74.540","74.707","74.854","74.288","","-0.25%"
"04/19/2021","74.860","74.575","75.055","74.567","","0.43%"
"04/20/2021","75.395","74.687","75.461","74.507","","0.71%"
"04/21/2021","75.439","75.356","75.570","75.301","","0.06%"
"04/22/2021","75.120","75.427","75.435","74.845","","-0.42%"
"04/23/2021","74.930","75.123","75.126","74.755","","-0.25%"
"04/26/2021","74.757","74.750","74.917","74.669","","-0.23%"
"04/27/2021","74.590","74.790","74.839","74.505","","-0.22%"
"04/28/2021","74.493","74.625","74.630","74.288","","-0.13%"
"04/29/2021","74.100","74.220","74.292","73.953","","-0.53%"
"04/30/2021","74.055","74.155","74.222","73.945","","-0.06%"
"05/03/2021","73.820","74.279","74.333","73.820","","-0.32%"
"05/04/2021","73.770","73.868","73.977","73.765","","-0.07%"
"05/05/2021","73.810","73.788","74.048","73.752","","0.05%"
"05/06/2021","73.605","73.812","74.011","73.595","","-0.28%"
"05/07/2021","73.254","73.619","73.758","73.251","","-0.48%"
"05/10/2021","73.460","73.302","73.490","73.273","","0.28%"
"05/11/2021","73.375","73.500","73.546","73.281","","-0.12%"
"05/12/2021","73.539","73.380","73.544","73.368","","0.22%"
"05/13/2021","73.480","73.629","73.654","73.475","","-0.08%"
"05/14/2021","73.300","73.465","73.492","73.188","","-0.24%"
"05/17/2021","73.335","73.305","73.335","73.150","","0.05%"
"05/18/2021","73.055","73.219","73.271","72.956","","-0.38%"
"05/19/2021","73.220","73.139","73.257","72.931","","0.23%"
"05/20/2021","73.015","73.181","73.238","73.015","","-0.28%"
"05/21/2021","72.827","73.022","73.090","72.756","","-0.26%"
"05/24/2021","72.835","72.885","72.981","72.822","","0.01%"
"05/25/2021","72.795","72.867","72.886","72.745","","-0.05%"
"05/26/2021","72.725","72.805","72.805","72.627","","-0.10%"
"05/27/2021","72.710","72.704","72.796","72.501","","-0.02%"
"05/28/2021","72.410","72.690","72.690","72.315","","-0.41%"
"05/31/2021","72.518","72.395","72.656","72.344","","0.15%"
"06/01/2021","72.865","72.508","72.963","72.483","","0.48%"
"06/02/2021","72.960","72.860","73.325","72.855","","0.13%"
"06/03/2021","73.045","73.038","73.185","72.833","","0.12%"
"06/04/2021","72.870","73.032","73.133","72.819","","-0.24%"
"06/07/2021","72.812","72.920","72.939","72.741","","-0.08%"
"06/08/2021","72.955","72.796","72.977","72.763","","0.20%"
"06/09/2021","72.985","72.945","73.020","72.881","","0.04%"
"06/10/2021","73.080","72.965","73.135","72.932","","0.13%"
"06/11/2021","73.245","73.028","73.265","72.889","","0.23%"
"06/14/2021","73.185","73.282","73.307","73.099","","-0.08%"
"06/15/2021","73.360","73.227","73.378","73.151","","0.24%"
"06/16/2021","73.275","73.356","73.394","73.260","","-0.12%"
"06/17/2021","74.187","73.596","74.248","73.565","","1.24%"
"06/18/2021","74.120","74.190","74.283","73.805","","-0.09%"
"06/21/2021","74.140","74.094","74.338","74.054","","0.03%"
"06/22/2021","74.340","74.112","74.415","74.043","","0.27%"
"06/23/2021","74.150","74.345","74.398","74.054","","-0.26%"
"06/24/2021","74.190","74.223","74.274","74.111","","0.05%"
"06/25/2021","74.220","74.188","74.256","74.114","","0.04%"
"06/28/2021","74.275","74.183","74.317","74.161","","0.07%"
"06/29/2021","74.300","74.292","74.348","74.200","","0.03%"
"06/30/2021","74.365","74.215","74.471","74.205","","0.09%"
"07/01/2021","74.565","74.374","74.640","74.333","","0.27%"
"07/02/2021","74.518","74.561","74.885","74.504","","-0.06%"
"07/05/2021","74.318","74.553","74.570","74.262","","-0.27%"
"07/06/2021","74.591","74.328","74.625","74.236","","0.37%"
"07/07/2021","74.800","74.771","74.816","74.568","","0.28%"
"07/08/2021","74.740","74.760","74.870","74.652","","-0.08%"
"07/09/2021","74.487","74.772","74.787","74.470","","-0.34%"
"07/12/2021","74.545","74.552","74.673","74.402","","0.08%"
"07/13/2021","74.600","74.537","74.681","74.398","","0.07%"
"07/14/2021","74.470","74.672","74.675","74.459","","-0.17%"
"07/15/2021","74.550","74.454","74.575","74.434","","0.11%"
"07/16/2021","74.610","74.550","74.668","74.499","","0.08%"
"07/19/2021","74.858","74.702","75.031","74.692","","0.33%"
"07/20/2021","74.535","74.968","74.982","74.535","","-0.43%"
"07/21/2021","74.495","74.527","74.640","74.493","","-0.05%"
"07/22/2021","74.455","74.438","74.530","74.304","","-0.05%"
"07/23/2021","74.427","74.467","74.578","74.375","","-0.04%"
"07/26/2021","74.340","74.462","74.537","74.331","","-0.12%"
"07/27/2021","74.504","74.275","74.545","74.275","","0.22%"
"07/28/2021","74.500","74.546","74.550","74.309","","-0.01%"
"07/29/2021","74.248","74.382","74.431","74.218","","-0.34%"
